timestamp,machine_id,state,lem_1,thermistor_1,encoder_!,ct_1
2026-01-01T06:00:00,TEA_0001,normal,0.4923557293346825,-0.13194417574265163,0.6404279990691774,1.5161598978788793
2026-01-01T06:00:01,TEA_0001,normal,-0.23805956626488134,-0.2285583135320941,1.563705757250727,0.7616846861879687
2026-01-01T06:00:02,TEA_0001,normal,-0.4732035244733604,0.554146956265221,-0.4608419227223499,-0.4696722211531006
2026-01-01T06:00:03,TEA_0001,normal,0.23782463645028123,-1.920690605588417,-1.7111743536835697,-0.5660910337750256
2026-01-01T06:00:04,TEA_0001,normal,-1.0161432290830787,0.32406830666235137,-0.9015123238271963,-1.4148681578935955
2026-01-01T06:00:05,TEA_0001,normal,1.460613192607931,-0.22013313948334726,0.0654036668835336,-1.427289968467505
2026-01-01T06:00:06,TEA_0001,normal,-0.5480538537118436,0.1191704520529712,-1.1423308873106979,0.37051747764910087
2026-01-01T06:00:07,TEA_0001,normal,-0.6042165840616801,-0.2865600514827871,-0.5979066099025356,1.8449384629565004
2026-01-01T06:00:08,TEA_0001,normal,-0.017505925905292142,-1.0585032082182457,0.813736420871162,-1.2236881054433686
2026-01-01T06:00:09,TEA_0001,normal,0.20474658708053764,-1.9674394632071421,-1.3179547243134295,0.19193897258173095
2026-01-01T06:00:10,TEA_0001,normal,0.7339953769964346,0.18008404221511892,-0.11615121131267347,-0.3052929239925638
2026-01-01T06:00:11,TEA_0001,normal,-1.481534394989108,-0.7180225814222037,-0.45808759578844765,1.050941124053745
2026-01-01T06:00:12,TEA_0001,normal,0.3393572592891316,-1.7692883988921753,0.3196882110731533,-0.3891501307447324
2026-01-01T06:00:13,TEA_0001,normal,-0.6804659848747142,0.6237981185330629,1.0203456389978798,0.9252851238430657
2026-01-01T06:00:14,TEA_0001,normal,-0.8426583538387439,-0.30421457264300883,0.3268041173025275,0.9694804080875397
2026-01-01T06:00:15,TEA_0001,normal,-0.48289709181132157,-0.1797053038394628,-1.0980676373055271,-1.1990841333741455
2026-01-01T06:00:16,TEA_0001,normal,0.8079463030798492,1.3741213142563968,-0.07289936763988379,0.9974394672571122
2026-01-01T06:00:17,TEA_0001,normal,0.35734532239050265,-0.642720541398438,0.3566695416438146,1.5311579360476997
2026-01-01T06:00:18,TEA_0001,normal,-0.03979113741421303,1.5841369544535486,-2.5980799721306505,0.8160650562727859
2026-01-01T06:00:19,TEA_0001,normal,0.08292742641069659,-0.29393063015541615,0.08942171079111912,-1.9892870285324609
2026-01-01T06:00:20,TEA_0001,normal,-0.22356918209988794,0.3672648960528898,1.4632839357381882,-0.5221553693656977
2026-01-01T06:00:21,TEA_0001,normal,-0.8119787128825164,-0.4982485328881033,0.9057715901887432,0.32364611202696697
2026-01-01T06:00:22,TEA_0001,normal,-0.5334635358629537,0.5246278592228238,0.09469141887219425,0.9625904970778962
2026-01-01T06:00:23,TEA_0001,normal,-0.7056492732166338,-0.32280679184190253,-0.39016366201048897,-1.4660132654173628
2026-01-01T06:00:24,TEA_0001,normal,0.29188875943829107,0.2704648310327843,0.0035414550858794747,-0.23887018770827972
2026-01-01T06:00:25,TEA_0001,normal,-1.4184762404504128,-0.41650958128772053,-0.34120729790862747,-0.8057401123713611
2026-01-01T06:00:26,TEA_0001,normal,-0.1652079107043283,0.41456649668528367,1.8679612990501393,0.16969154978537196
2026-01-01T06:00:27,TEA_0001,normal,0.2534142911381362,-0.06763199704161656,-1.903311608329715,-0.031114407321806616
2026-01-01T06:00:28,TEA_0001,normal,0.056145199126432926,2.4896867137315657,-0.19218478351405568,0.2964659123628329
2026-01-01T06:00:29,TEA_0001,normal,-0.03869186689135146,-1.1703286120418714,1.1311789948856639,0.7462073498619552
2026-01-01T06:00:30,TEA_0001,normal,0.7864605610421004,-0.9090323269289154,1.3888490365275026,-1.4044434229746552
2026-01-01T06:00:31,TEA_0001,normal,0.5824959122093312,2.214790028049033,-0.9832941220881949,-0.570105155841514
2026-01-01T06:00:32,TEA_0001,normal,0.09561900426555288,-0.49998032663283465,-1.5384625787577773,0.0638265693154401
2026-01-01T06:00:33,TEA_0001,normal,-1.0656104026118494,0.48464594661184895,-0.9128115614248581,1.543040536194768
2026-01-01T06:00:34,TEA_0001,normal,-0.7867954245405969,-0.3171629682356568,0.8047886445185966,-1.2336934544747657
2026-01-01T06:00:35,TEA_0001,normal,0.2233342522852878,1.3246445161855407,-1.5947793690880563,0.17973684032986834
2026-01-01T06:00:36,TEA_0001,normal,0.2557127658677559,0.795260815295853,-1.2275270690203002,-1.3231624438173974
2026-01-01T06:00:37,TEA_0001,normal,0.5175390176766022,0.3066717658330279,0.24674857251035673,0.341300260816897
2026-01-01T06:00:38,TEA_0001,normal,-0.683563929075506,0.24144002833532802,0.2889512511039125,-0.717948666578904
2026-01-01T06:00:39,TEA_0001,normal,1.8605477955617489,0.48488830703990027,-1.1822839549538489,0.6509668118764618
2026-01-01T06:00:40,TEA_0001,normal,-0.9780684955185098,0.8005630165107878,1.1468121230883295,-0.8241132083970798
2026-01-01T06:00:41,TEA_0001,normal,0.958746232079677,0.4233640290632051,0.813255960243948,1.8893933670361207
2026-01-01T06:00:42,TEA_0001,normal,-0.24925213886129002,-0.7521767586675998,-0.8831665444515395,-0.8192603145555033
2026-01-01T06:00:43,TEA_0001,normal,-0.08106374886347009,0.35118093093058234,0.2727146014275072,0.8213373360019057
2026-01-01T06:00:44,TEA_0001,normal,0.008976500327282,1.4721679482972918,-0.26384063261303803,2.7115494726739495
2026-01-01T06:00:45,TEA_0001,normal,0.6212701815611755,-0.8563982930115536,-1.062938919588374,0.47714134686791937
2026-01-01T06:00:46,TEA_0001,normal,-0.2273666620879552,0.7269136629818493,0.46752145180871657,-0.07734670873435037
2026-01-01T06:00:47,TEA_0001,normal,-0.8502533138148783,-1.519175460350112,-0.44408881394945077,0.8505146113210089
2026-01-01T06:00:48,TEA_0001,normal,0.209943138643156,-1.247985730320754,0.17012107314092415,0.3801234115495036
2026-01-01T06:00:49,TEA_0001,normal,-0.8873287105404821,0.16230405796429176,0.05616668168327698,-1.145941950195408
2026-01-01T06:00:50,TEA_0001,normal,0.3535478424024354,0.5725124349389104,1.0719365597960944,1.0476259784664947
2026-01-01T06:00:51,TEA_0001,normal,-1.38080124162143,-0.937689809975536,0.5089490690861529,0.5083955808681916
2026-01-01T06:00:52,TEA_0001,normal,0.5106435934877432,3.8899248426003923,0.5643098463233435,1.129266431241646
